,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
12090,12093,2013-11-13,63,38.0,3.0,9.0,1.0,1971.0,3.0,8.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,13.43550913,1.55616004,2.041695235,10.65194574,0.7556143609999999,0.7556143609999999,2.030769247,10300000
11177,11180,2013-10-11,51,30.0,2.0,17.0,1.0,1986.0,2.0,8.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.24838257,0.161107802,0.45661112,12.65679342,2.33594113,1.8279542919999998,1.179053124,9300000
10741,10744,2013-09-25,27,14.0,1.0,12.0,1.0,1999.0,1.0,5.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.60215576,2.487426928,0.5014058889999999,18.93879645,2.822297629,2.843283485,6.0530455860000005,4600000
22914,22917,2014-09-25,39,38.0,22.0,25.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,4740000
12356,12359,2013-11-21,63,33.0,17.0,17.0,1.0,2003.0,2.0,12.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,17.20741052,0.279339799,0.653580949,16.46469583,0.50537549,0.50537549,2.131435791,1000000
30211,30214,2015-06-09,38,22.0,3.0,9.0,1.0,1961.0,2.0,7.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,10.07751729,0.17163369399999998,2.681620744,10.20398646,3.5250694360000003,3.5250694360000003,0.7615571659999999,7200000
8423,8426,2013-06-10,46,29.0,9.0,9.0,2.0,1969.0,2.0,5.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,15.94799159,0.360095903,1.123706514,12.54196284,3.401391474,3.401391474,2.952963453,5900000
26349,26352,2014-12-12,56,55.0,2.0,17.0,4.0,2014.0,2.0,1.0,3.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.626075639,0.824327713,0.710228042,8.531584293,0.492711664,0.486612685,1.49232028,11082586
20700,20703,2014-07-09,37,19.0,11.0,16.0,5.0,1978.0,1.0,9.0,4.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.65997706,0.20471366300000002,2.158347123,11.8765758,2.655428355,2.6115648559999998,1.225735891,6500000
15418,15421,2014-02-26,32,16.0,7.0,12.0,1.0,1973.0,1.0,7.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.73961373,0.436224357,2.404107036,12.30870624,2.342438854,1.9847640340000001,1.7079857059999999,5300000
20899,20902,2014-07-16,59,44.0,9.0,9.0,1.0,1966.0,3.0,5.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.91256036,2.375406994,0.67081335,10.89435207,2.255722815,2.191780406,2.5680998059999998,7900000
14374,14377,2014-01-30,18,14.0,5.0,5.0,2.0,1970.0,1.0,1.0,2.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,16.23246452,1.0701725770000001,1.075474726,20.78802675,0.8481087959999999,0.8481087959999999,3.864370463,1000000
22453,22456,2014-09-12,51,33.0,3.0,9.0,6.0,2015.0,2.0,10.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.2224338,2.959485178,1.686871253,26.054343499999998,2.0771153140000003,2.0771153140000003,9.417805549,7000760
17821,17824,2014-04-24,37,22.0,9.0,5.0,5.0,1961.0,2.0,7.0,2.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,6.14143422,1.350363098,0.177015077,4.671832671000001,1.420725941,1.381400165,1.42553684,6700000
22604,22607,2014-09-17,55,37.0,2.0,5.0,1.0,1966.0,3.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.57355309,3.409482309,0.577752803,13.82291905,1.614648189,1.614648189,0.608822028,7800000
30165,30168,2015-06-08,53,32.0,2.0,8.0,1.0,1958.0,2.0,8.0,2.0,Hamovniki,10071560.22,102726,5,1,5,no,no,75377,14868,61102,26756,4.192028904,0.207631449,0.170034468,5.512846961,1.049682609,0.71876748,1.0116944079999999,14000000
29009,29012,2015-04-09,35,19.0,5.0,9.0,1.0,1972.0,1.0,9.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.125773538,2.3334629959999997,0.8005607809999999,4.9238600130000005,0.956399332,0.8620399670000001,0.71978366,1000000
10966,10969,2013-10-03,33,19.0,3.0,9.0,1.0,1971.0,1.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.47397398,0.298789847,1.56844807,14.45751875,2.432441814,2.431281711,2.895554668,990000
15371,15374,2014-02-25,46,26.0,7.0,9.0,1.0,1972.0,2.0,6.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.78070463,0.20379744100000002,1.7294997319999998,13.37139773,4.77866214,3.2308805260000004,2.44776544,6400000
30207,30210,2015-06-09,52,51.0,4.0,17.0,1.0,2014.0,1.0,6.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.22917049,3.919164841,3.508018673,25.52320545,1.548011486,0.831235368,3.9976691539999996,5869700
15290,15293,2014-02-21,42,19.0,15.0,17.0,1.0,2008.0,1.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,27.20855809,1.051636978,1.771914744,29.15116213,12.84186246,7.979017511,8.127293583,998000
22145,22148,2014-09-02,60,34.0,2.0,17.0,1.0,1985.0,2.0,10.0,3.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,14.670955800000002,3.310355882,2.79266132,16.20493771,0.6264221729999999,0.6264221729999999,0.08620857400000001,8350000
25527,25530,2014-12-01,37,18.0,7.0,17.0,1.0,2013.0,1.0,9.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.52947963,2.736406333,0.665028756,24.73851123,2.3231007740000003,2.351643851,9.213710599,3274297
23979,23982,2014-10-27,40,18.0,12.0,17.0,1.0,2013.0,1.0,8.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.52545225,0.558818839,3.850010865,30.54271424,6.347388344,5.323418663,8.381020071,3100000
21257,21260,2014-08-04,62,44.0,7.0,12.0,1.0,1974.0,3.0,6.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.28229418,1.723310926,1.50600604,13.27238601,1.364225595,1.364225595,0.453286787,8950000
26366,26369,2014-12-12,42,26.0,3.0,5.0,1.0,1962.0,2.0,5.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,9.787431281,0.167409332,0.716155083,10.01638684,1.927068508,0.617288911,0.285891395,6900000
16774,16777,2014-03-31,76,51.0,7.0,9.0,1.0,1995.0,3.0,10.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.629588199999997,1.9227478709999999,1.252479398,16.55874753,1.237944224,1.237944224,5.511661393,11000000
27305,27308,2015-01-15,63,43.0,8.0,9.0,1.0,1969.0,3.0,7.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.42228939,1.3438129980000002,1.95061222,13.81714274,1.571083328,1.249411823,1.6546948419999998,10000000
16902,16905,2014-04-02,37,19.0,14.0,17.0,1.0,2008.0,1.0,7.0,2.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,15.11186866,1.094354089,0.9112794240000001,11.74372853,2.967915449,2.661707587,2.251249445,3600000
22101,22104,2014-09-02,38,20.0,16.0,16.0,1.0,1979.0,1.0,8.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.05029253,1.295902125,0.594264847,9.682728119,2.001183211,1.101264673,0.444854729,6500000
9350,9353,2013-07-19,56,38.0,8.0,9.0,1.0,1975.0,3.0,6.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.93470373,2.84334528,0.689287619,11.20247646,1.4301587130000002,1.347202789,1.9465886680000002,7880000
22284,22287,2014-09-08,38,20.0,5.0,16.0,1.0,1981.0,1.0,8.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,11.49551992,2.178275787,0.64093955,11.97871206,1.051229378,1.051229378,0.630482231,6500000
12510,12513,2013-11-26,65,43.0,2.0,9.0,1.0,1973.0,3.0,7.0,3.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,8.496947837,1.322525997,0.499546218,7.700861102999999,0.380842742,0.380842742,2.461508786,6300000
21203,21206,2014-07-31,101,101.0,8.0,25.0,1.0,2014.0,3.0,1.0,1.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,13.63775104,2.38336989,0.546507683,11.95033253,2.503193979,2.503193979,0.43130879899999996,18759000
19422,19425,2014-06-06,43,20.0,13.0,14.0,1.0,1987.0,1.0,8.0,2.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.32500673,1.573512105,0.9923601459999999,18.75316836,0.136434445,0.136434445,4.311841138999999,6200000
21749,21752,2014-08-21,45,28.0,5.0,5.0,1.0,1966.0,2.0,5.0,2.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,9.163010422000001,1.942316599,0.7014879890000001,9.452193154,1.979312615,1.979312615,1.7991309340000001,6400000
29999,30002,2015-05-28,27,17.0,1.0,5.0,5.0,1966.0,1.0,4.0,2.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,13.68721233,0.47721930799999995,1.065904629,10.43651521,1.660702134,1.354494272,3.165507893,4300000
9522,9525,2013-07-30,29,17.0,1.0,8.0,5.0,1960.0,1.0,4.0,3.0,Begovoe,4048456.7819999997,41504,1,0,0,no,no,73007,4842,25933,10729,3.364326258,1.302228835,0.021186927,0.825208928,0.7893707040000001,1.672311429,1.833069639,5900000
9110,9113,2013-07-10,65,41.0,4.0,5.0,2.0,1954.0,2.0,6.0,3.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,7.969786909,0.777409213,0.233349776,6.518645808,0.579238424,0.579238424,0.443773807,11500000
16493,16496,2014-03-25,100,55.0,9.0,12.0,1.0,2005.0,3.0,11.0,3.0,Nizhegorodskoe,7506452.02,43795,0,0,6,no,no,19940,5291,29660,8844,5.45675319,0.15417674,0.110695486,4.920552928,2.204476142,1.8014309880000001,0.11012017800000001,16000000
22978,22981,2014-09-27,38,19.0,5.0,17.0,1.0,1986.0,1.0,8.0,2.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,6.282902768,1.14222783,1.069111454,5.371138217,0.49425452799999997,0.268559818,2.766481831,7700000
18464,18467,2014-05-15,45,33.0,2.0,8.0,2.0,1962.0,2.0,5.0,3.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,2.8106700239999998,1.7692298659999999,0.455502319,1.172271984,1.13643376,0.672370818,1.4266478630000001,11000000
15588,15591,2014-03-01,35,19.0,4.0,14.0,1.0,1970.0,1.0,35.0,1.0,Chertanovo Central'noe,6879019.637999999,112221,0,0,6,no,no,111874,16719,68254,27248,14.03969049,1.628822615,2.565753231,14.45348934,1.547167706,1.591679487,2.2575817959999998,5700000
13912,13915,2014-01-20,37,19.0,7.0,16.0,5.0,1986.0,1.0,9.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.98217448,4.203545559,1.126166933,13.26542945,1.387569406,1.36454575,0.272230958,6000000
24489,24492,2014-11-10,77,44.0,15.0,17.0,1.0,2002.0,3.0,12.0,3.0,Nizhegorodskoe,7506452.02,43795,0,0,6,no,no,19940,5291,29660,8844,7.798451987999999,2.280006685,0.28114681399999997,8.32761432,1.624520798,1.182977265,1.7952305569999998,12400000
12685,12688,2013-12-02,45,28.0,5.0,5.0,1.0,1966.0,2.0,5.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,9.163010422000001,1.942316599,0.7014879890000001,9.452193154,1.979312615,1.979312615,1.7991309340000001,6000000
19948,19951,2014-06-23,65,43.0,11.0,12.0,1.0,1975.0,3.0,7.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.1976497,0.47868057700000005,1.6167673180000002,15.90761137,1.062165058,1.062165058,3.283788199,1000000
17945,17948,2014-04-28,39,23.0,10.0,12.0,5.0,1970.0,2.0,6.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,5.988061435,1.46239213,0.120455835,3.709972845,1.05558813,1.05558813,2.6878042460000002,7200000
17094,17097,2014-04-08,33,20.0,3.0,5.0,5.0,1966.0,1.0,5.0,3.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,9.412387717,0.8174376640000001,0.757315576,5.680063383999999,1.341860359,1.341860359,1.7998597090000001,5900000
14409,14412,2014-01-31,62,44.0,12.0,12.0,1.0,1979.0,3.0,6.0,3.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,15.30741417,0.214183483,1.816253719,16.45350124,1.194057076,1.1456577609999998,3.8833948289999998,1000000
28043,28046,2015-02-24,42,28.0,4.0,5.0,2.0,1963.0,2.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.89091695,3.3520249310000003,1.6696045880000001,13.31416754,0.21781949899999997,0.21781949899999997,0.734858164,2000000
21848,21851,2014-08-25,60,31.0,10.0,17.0,4.0,2013.0,2.0,9.0,3.0,Prospekt Vernadskogo,4695913.353999999,61039,1,1,2,no,no,118843,7029,41554,12456,10.95359169,0.816164763,3.335561957,11.906534599999999,0.7652409309999999,0.7652409309999999,0.9521491809999999,3000000
24487,24490,2014-11-10,44,28.0,11.0,12.0,1.0,1971.0,2.0,6.0,2.0,Chertanovo Central'noe,6879019.637999999,112221,0,0,6,no,no,111874,16719,68254,27248,14.32912984,0.41048038299999995,1.528508502,13.75268295,0.34867914899999997,0.302009275,2.6988738889999997,8000000
21703,21706,2014-08-20,39,18.0,8.0,17.0,1.0,2013.0,1.0,7.0,3.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.60864594,2.676170361,0.655336915,24.85007055,2.434660101,2.463203177,9.306050872,3540000
28229,28232,2015-03-05,64,33.0,2.0,17.0,1.0,2014.0,2.0,12.0,3.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,13.33363997,2.71286201,0.604088692,11.62628839,2.77674303,2.67053086,2.856139565,3000000
13799,13802,2014-01-16,35,20.0,2.0,12.0,5.0,1965.0,1.0,10.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,14.22212813,0.448893337,1.2429302740000001,13.06675825,5.2249637060000005,5.2249637060000005,2.311686581,5200000
30227,30230,2015-06-10,60,44.0,7.0,9.0,1.0,1968.0,3.0,5.0,3.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,7.863999934,2.264903167,0.41029066299999994,8.965863215,1.3790930940000001,1.368986112,3.425978192,11150000
29200,29203,2015-04-17,39,39.0,4.0,10.0,1.0,2015.0,1.0,1.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,2.037572376,4.687054293,4536615
12171,12174,2013-11-14,37,37.0,19.0,1.0,1.0,2013.0,1.0,1.0,1.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.99867287,0.443384124,3.0005553089999997,18.93365165,1.50981767,1.50981767,4.006451939,7016800
29043,29046,2015-04-10,73,53.0,3.0,4.0,2.0,1959.0,4.0,7.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,10.15143649,0.607366328,0.076441093,8.11674775,0.319936908,0.319936908,3.036982198,11300000
18294,18297,2014-05-11,43,26.0,2.0,9.0,2.0,1963.0,2.0,5.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,5.903502924,0.379628554,0.30064240000000003,7.818405675,0.7262485909999999,0.7262485909999999,3.419360113,7300000
21018,21021,2014-07-22,93,87.0,4.0,4.0,5.0,2014.0,3.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,12180624
24959,24962,2014-11-19,38,19.0,1.0,12.0,1.0,1996.0,1.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,24.75558702,3.8363663439999995,0.677681445,27.62963278,0.8120555540000001,0.8120555540000001,6.608124807,5500000
19624,19627,2014-06-11,58,38.0,7.0,9.0,1.0,1973.0,3.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.45897161,0.39081041200000005,1.553991155,13.48691226,2.86198228,2.368110099,2.518874041,7800000
28449,28452,2015-03-19,39,19.0,16.0,17.0,1.0,1987.0,1.0,8.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.7725845,0.550604807,2.947484367,20.0837401,1.820159511,1.6131625669999998,3.282718959,6500000
16839,16842,2014-04-01,36,19.0,1.0,16.0,1.0,1984.0,1.0,9.0,3.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,8.079792432,1.349716294,0.961717224,7.76882794,1.4569342980000002,0.886646967,2.008674943,6000000
24038,24041,2014-10-28,49,49.0,3.0,9.0,1.0,2015.0,1.0,1.0,1.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.86904434,0.57643715,0.064325275,14.77844235,2.159295482,2.162658516,0.71814572,3725498
20999,21002,2014-07-21,57,29.0,5.0,17.0,1.0,2011.0,2.0,8.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,23.84480449,2.584440256,1.76575369,28.04049052,4.063262342,4.063262342,10.85164241,3200000
29463,29466,2015-04-29,51,51.0,8.0,17.0,4.0,2017.0,2.0,10.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.2224338,2.959485178,1.686871253,26.054343499999998,2.0771153140000003,2.0771153140000003,9.417805549,6430515
11855,11858,2013-11-06,56,34.0,3.0,10.0,2.0,1958.0,2.0,8.0,2.0,Dorogomilovo,7798452.185,67710,1,0,4,no,no,21040,5739,43413,18558,3.7406678230000003,1.222132745,0.47633666799999996,1.487862499,1.2128586940000001,1.116656867,1.864683331,11900000
11277,11280,2013-10-16,43,29.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,7.523020559,3.07869261,0.677568064,4.61331076,1.233000721,1.233000721,1.232959573,6100000
29873,29876,2015-05-22,44,27.0,4.0,5.0,2.0,1965.0,2.0,5.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,12.64271212,2.565013924,1.160084562,10.14766759,0.801630535,0.801630535,1.076680342,6300000
17926,17929,2014-04-28,65,45.0,2.0,4.0,2.0,1950.0,3.0,7.0,3.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,11.19242328,3.045052899,0.554387909,9.40180844,0.9551760229999999,0.7477485340000001,1.258066231,11000000
26426,26429,2014-12-15,74,43.0,2.0,17.0,1.0,2010.0,3.0,12.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,13.79551854,2.522125865,0.097412985,12.68063118,2.841712875,2.601882502,1.8996383030000001,3000000
15777,15780,2014-03-06,32,21.0,8.0,9.0,5.0,1965.0,1.0,5.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,12.86794423,1.986239557,0.982476323,12.82397599,1.027452231,1.027452231,0.792827299,3600000
13988,13991,2014-01-22,91,63.0,5.0,5.0,2.0,1952.0,4.0,9.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.78321366,2.7811619480000003,0.286158018,9.22094195,0.512827562,0.512827562,1.01048172,4000000
12896,12899,2013-12-09,58,44.0,1.0,9.0,1.0,1974.0,3.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.36475633,3.269750256,1.113179441,12.66830539,0.948630181,0.948630181,1.129062363,7000000
26916,26919,2014-12-20,44,29.0,5.0,5.0,2.0,1962.0,2.0,5.0,3.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,11.64541953,2.8841610980000003,0.29462072100000003,9.82461953,0.557863708,0.557863708,1.254294894,7500000
25735,25738,2014-12-03,41,23.0,14.0,14.0,1.0,1975.0,2.0,5.0,2.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,9.416763191,0.480788124,0.29067118,6.599192317000001,0.9199338290000001,0.7868853840000001,1.745983064,6900000
28158,28161,2015-03-02,34,19.0,12.0,12.0,5.0,1975.0,1.0,7.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.78868142,1.038188629,1.5799058590000001,13.05205219,1.4907737490000001,1.4907737490000001,1.8350256040000001,6200000
19635,19638,2014-06-11,41,27.0,2.0,5.0,5.0,1961.0,2.0,5.0,3.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,4.527620673,0.651869247,0.20589850199999998,3.362379517,2.991743848,2.6908770719999997,2.3223471019999997,2000000
28954,28957,2015-04-07,64,39.0,2.0,14.0,1.0,1994.0,3.0,8.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,10.36011684,3.603883207,0.22437371600000003,11.80350549,2.1181879,2.1181879,0.52392677,10370000
23346,23349,2014-10-07,29,15.0,2.0,5.0,1.0,1967.0,1.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.21928687,2.814809993,1.284561472,12.39967832,0.9596451840000001,0.9596451840000001,1.376628851,5100000
26974,26977,2014-12-20,44,31.0,9.0,9.0,5.0,1966.0,2.0,5.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,14.91053709,1.4569292669999998,0.8893243409999999,13.88176552,1.285579373,0.499893301,2.537361811,7200000
11530,11533,2013-10-24,53,32.0,2.0,8.0,1.0,1996.0,2.0,9.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.06464299,2.422024684,0.155871735,24.66967205,1.0695597959999998,0.751945544,5.139111807,7100000
13097,13100,2013-12-13,42,28.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,Rjazanskij,6377883.078,101982,0,0,0,no,no,83369,12842,62215,26925,10.62924656,2.093069971,0.446109611,10.55707338,1.745315415,1.296490007,1.7616572430000002,5750000
20851,20854,2014-07-15,56,56.0,16.0,17.0,1.0,2013.0,2.0,10.0,1.0,Poselenie Shherbinka,7878765.472999999,32241,0,0,1,no,no,39873,4207,20445,7589,28.15157234,1.9217305880000002,1.133269037,29.50249497,7.452168749,7.468866947,9.849306808,4232050
18547,18550,2014-05-17,38,19.0,1.0,17.0,1.0,2003.0,1.0,7.0,3.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,13.68791251,1.233584088,2.276634533,11.53921597,1.642884587,1.642884587,2.0954613490000003,5900000
16120,16123,2014-03-17,32,20.0,9.0,9.0,2.0,1962.0,1.0,5.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,8.550128675,0.172220889,0.761458486,7.609665977000001,0.563218773,0.563218773,2.219376418,4800000
28133,28136,2015-02-27,54,32.0,11.0,14.0,2.0,1968.0,2.0,8.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,8.450885841,0.518533464,0.689872093,5.980271032,0.935411434,0.935411434,3.485681941,14000000
10366,10369,2013-09-10,39,20.0,20.0,22.0,1.0,2003.0,1.0,10.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,13.02087543,0.145994301,4.238818258999999,13.75301667,1.95485421,1.843811436,0.515803342,9000000
29927,29930,2015-05-26,44,29.0,2.0,5.0,2.0,1961.0,2.0,5.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,8.32635973,1.559313951,1.240207234,8.06009123,0.9062879629999999,0.92622516,2.190863948,6900000
16191,16194,2014-03-18,61,58.0,19.0,1.0,1.0,2015.0,2.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.71852563,1.0215664290000002,0.682914791,15.60102044,0.69589344,0.69589344,4.505787726,9924470
22117,22120,2014-09-02,45,28.0,6.0,14.0,5.0,1974.0,2.0,5.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,10.56944486,0.34225128200000005,0.28866184899999997,8.075885956,0.474441802,0.474441802,3.026220931,8401000
