,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
14960,14963,2014-02-13,46,30.0,2.0,5.0,5.0,1963.0,2.0,5.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.25054199,1.484555071,0.123286119,13.31541957,4.539606489,4.233398627,1.273251945,1000000
13866,13869,2014-01-18,183,98.0,5.0,15.0,4.0,2010.0,4.0,17.0,1.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,7.886956506000001,1.23009415,2.320974605,9.987203297999999,0.434931509,0.434931509,1.2019826820000001,64000000
19123,19126,2014-05-30,59,43.0,1.0,9.0,1.0,1970.0,3.0,6.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,10.6694882,4.1371738119999995,0.232517403,12.20934841,2.524030823,2.524030823,0.634178916,7700000
12639,12642,2013-11-29,60,43.0,6.0,9.0,1.0,1974.0,3.0,6.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.73710593,1.0377092620000001,1.892621065,14.41834575,1.783352597,1.2026394679999999,1.180968415,2200000
19337,19340,2014-06-04,32,18.0,7.0,9.0,1.0,1976.0,1.0,6.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,9.939163644,0.9191791579999999,0.797219628,9.228551955,1.083328029,1.044507602,4.1640880639999995,6750000
20489,20492,2014-07-01,41,26.0,2.0,8.0,2.0,1964.0,2.0,5.0,3.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,no,1452550,13897,59366,31147,9.223552694,4.746028378,0.917084068,6.743391756,0.9494572059999999,0.985012663,0.469058505,7100000
24260,24263,2014-10-31,59,41.0,2.0,5.0,1.0,1966.0,3.0,6.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.95628117,0.8332369959999999,1.968763824,10.55582073,1.4439783130000001,1.443195253,0.37435345299999995,8000000
23600,23603,2014-10-15,51,30.0,2.0,17.0,1.0,1985.0,2.0,8.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.72237186,0.475984346,3.245659434,19.35277323,1.089192642,1.089192642,3.161571926,7700000
26743,26746,2014-12-18,65,43.0,12.0,12.0,5.0,1969.0,3.0,9.0,3.0,Basmannoe,8398460.622000001,108171,4,2,10,no,no,28179,13368,68043,26760,4.274947421999999,0.398655385,0.913055849,3.151247751,1.087897251,0.43764105,0.9013018509999999,2000000
19297,19300,2014-06-03,44,30.0,1.0,5.0,1.0,1963.0,2.0,5.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,12.08636519,2.467371671,0.45231220200000005,10.62935243,0.421438136,0.421438136,1.2786385390000001,4400000
25803,25806,2014-12-04,68,48.0,11.0,16.0,5.0,1984.0,3.0,6.0,2.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,18.61933582,0.839084479,0.623484303,19.26502846,6.259497859,5.3285743519999995,2.144766845,1000000
28285,28288,2015-03-10,29,18.0,4.0,4.0,2.0,1961.0,1.0,5.0,2.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,no,79576,9111,49063,22743,13.79902808,0.7657826179999999,0.08072286299999999,10.44641546,2.6783632,2.575773673,0.37967483399999996,5000000
29732,29735,2015-05-15,80,45.0,6.0,13.0,4.0,2014.0,3.0,9.0,1.0,Krjukovo,10842309.74,85219,2,0,4,no,no,221709,12194,58114,14911,35.84935759,5.000642937,0.70743814,36.96419549,19.69943224,18.27020747,20.54032733,8442000
21704,21707,2014-08-20,70,42.0,8.0,16.0,2.0,1983.0,3.0,7.0,2.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,no,1452550,13897,59366,31147,9.012059017999999,3.498850753,0.9050629729999999,6.9466443920000005,2.034238541,2.028971955,1.275098762,12400000
26568,26571,2014-12-16,51,30.0,14.0,14.0,1.0,1980.0,2.0,8.0,2.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.32298915,2.260434161,2.42995044,19.43845369,1.50027656,1.50027656,2.2903007730000002,1000000
20106,20109,2014-06-25,37,19.0,17.0,17.0,1.0,2009.0,1.0,7.0,2.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,16.61522057,1.4374405380000002,0.8974446640000001,19.92865648,1.895009379,1.895009379,4.360236131000001,2000000
23817,23820,2014-10-22,46,27.0,3.0,12.0,4.0,2008.0,2.0,8.0,3.0,Krjukovo,10842309.74,85219,2,0,4,no,no,221709,12194,58114,14911,37.55748801,5.103983734,0.8242784129999999,38.46207537,21.19731212,21.18339924,22.27174903,1050000
27348,27351,2015-01-19,62,59.0,15.0,25.0,1.0,2015.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,6552000
21199,21202,2014-07-31,39,19.0,7.0,17.0,1.0,1989.0,1.0,8.0,3.0,Krjukovo,10842309.74,85219,2,0,4,no,no,221709,12194,58114,14911,38.84588771,4.527140703,0.702319496,39.84935864,22.58459539,22.52736285,23.47296727,4250000
12082,12085,2013-11-13,56,34.0,1.0,5.0,2.0,1959.0,2.0,7.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.925190105,3.0929087,0.54899334,5.588486453,0.922594088,0.901020725,0.750927497,3000000
21824,21827,2014-08-23,28,28.0,14.0,17.0,6.0,2015.0,1.0,7.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.08210576,1.203674854,1.043415582,15.93327774,1.02815074,1.02815074,4.843330108,4535000
8423,8426,2013-06-10,46,29.0,9.0,9.0,2.0,1969.0,2.0,5.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,15.94799159,0.360095903,1.123706514,12.54196284,3.401391474,3.401391474,2.952963453,5900000
13892,13895,2014-01-20,60,34.0,16.0,17.0,1.0,1999.0,2.0,10.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,9.76801663,1.6732578319999998,3.957034877,10.51562517,0.666689664,0.329797995,0.607239558,13500000
9335,9338,2013-07-18,52,30.0,5.0,12.0,1.0,1987.0,2.0,8.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.55335045,3.741950319,0.985122277,12.61034323,1.145761959,0.9820615,0.741478289,8200000
9365,9368,2013-07-22,38,23.0,3.0,12.0,5.0,1968.0,2.0,5.0,2.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.83854048,0.893666155,0.200538402,7.24372827,0.11767629800000001,0.11767629800000001,1.32051474,5900000
11936,11939,2013-11-08,35,35.0,7.0,9.0,1.0,1971.0,1.0,6.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,11.85139434,0.464973985,0.35182625700000003,8.37139648,0.8036405040000001,0.8036405040000001,0.922972183,5100000
15716,15719,2014-03-05,32,20.0,5.0,5.0,1.0,1968.0,1.0,5.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,14.20208661,3.514396782,0.195220952,14.70241457,0.7419877420000001,0.7419877420000001,0.726317832,5000000
20655,20658,2014-07-08,40,20.0,11.0,14.0,1.0,1985.0,1.0,8.0,3.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.02012922,2.669534983,3.180443393,18.43933205,0.7040024159999999,0.7040024159999999,1.529347095,4400000
13780,13783,2014-01-16,75,45.0,11.0,14.0,1.0,1995.0,3.0,10.0,3.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,no,1318695,22341,140182,57086,16.19888225,0.782967683,1.205920631,17.38330312,0.526164828,0.526164828,2.18167215,9100000
22502,22505,2014-09-15,58,45.0,3.0,9.0,1.0,1968.0,3.0,5.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,12.21702258,3.1430182419999997,0.51382538,9.701461458999999,1.869872045,1.869872045,0.38096355200000004,7700000
9546,9549,2013-07-31,36,34.0,13.0,14.0,2.0,1972.0,1.0,8.0,3.0,Taganskoe,8087656.379,116742,3,1,19,no,no,123280,14715,71253,30774,3.5488957219999997,1.926814698,0.7522269709999999,3.4613023519999997,0.14473823800000002,0.132638876,1.085887512,5500000
27251,27254,2015-01-12,37,19.0,5.0,17.0,1.0,2009.0,1.0,7.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,8.958544753,1.8929910540000001,0.460487442,10.5127755,0.514716762,0.514716762,0.008793457,2000000
29801,29804,2015-05-19,34,34.0,14.0,17.0,1.0,2015.0,1.0,1.0,1.0,Poselenie Desjonovskoe,52995275.39,13890,0,0,0,no,no,21819,1991,8910,2989,29.13376481,0.46467934899999996,8.607589577999999,30.19535429,12.71856773,12.0196948,12.72148776,3865945
27398,27401,2015-01-21,117,70.0,12.0,17.0,1.0,1998.0,4.0,12.0,1.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,10.70188715,1.149010719,0.49726234700000005,7.95842726,1.335255623,0.84345964,2.994977537,20600000
14709,14712,2014-02-07,167,167.0,1.0,2.0,1.0,2016.0,3.0,1.0,1.0,Tverskoe,7307410.574,75377,3,2,23,no,no,116742,11272,43921,20184,0.072896553,4.081282581,2.566044379,4.060429824,1.036567808,1.121589009,0.890000675,7115197
17940,17943,2014-04-28,63,1.0,15.0,17.0,2.0,2014.0,2.0,1.0,1.0,Tverskoe,7307410.574,75377,3,2,23,no,no,116742,11272,43921,20184,0.072896553,4.081282581,2.566044379,4.060429824,1.036567808,1.121589009,0.890000675,5410484
24980,24983,2014-11-20,57,28.0,13.0,16.0,6.0,2009.0,2.0,11.0,2.0,Savelki,7759253.984,32071,3,0,2,no,no,37807,4100,19960,8011,36.69800406,1.406902011,2.583986714,35.94820589,24.29622254,23.58571295,20.89739485,9000000
17977,17980,2014-04-29,30,17.0,2.0,5.0,1.0,1966.0,1.0,5.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.77580964,1.273800353,1.666442868,16.62897699,2.102441074,2.065373837,3.6376697210000004,5500000
20765,20768,2014-07-11,43,43.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.66384655,1.575441198,4.016394443,23.19574076,5.805387435,5.805387435,4.3942581689999995,3836160
27382,27385,2015-01-20,55,35.0,4.0,5.0,2.0,1961.0,3.0,5.0,2.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,13.25568066,1.636755379,1.300913735,13.67417866,1.5536501880000002,1.5536501880000002,1.402410944,8600000
25122,25125,2014-11-21,58,43.0,8.0,9.0,1.0,1973.0,3.0,5.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,15.90809844,0.152355097,1.271021331,15.20952688,1.279636918,1.265777587,2.816329076,8425000
22026,22029,2014-08-30,52,28.0,14.0,16.0,1.0,1981.0,2.0,11.0,3.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,17.21537137,0.35640883,0.98357732,23.86108684,10.24132011,8.076763027,3.6550105439999996,6600000
30021,30024,2015-05-28,38,23.0,4.0,9.0,5.0,1964.0,2.0,7.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,11.55251766,1.848875279,0.325852266,11.76006486,1.6927139759999998,1.6927139759999998,1.308997833,8000000
11869,11872,2013-11-06,32,32.0,3.0,12.0,4.0,2014.0,2.0,9.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.60973301,1.165004998,4.371535312,22.47671845,6.15001015,6.15001015,4.58764645,3621638
10346,10349,2013-09-09,37,19.0,15.0,17.0,1.0,2008.0,1.0,7.0,3.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.20388068,1.676191978,0.399218009,11.95343367,1.840030258,1.840030258,2.3825762719999997,6000000
17623,17626,2014-04-19,39,24.0,6.0,9.0,2.0,1967.0,2.0,6.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,13.96102636,0.93282288,2.366089197,12.05975953,2.26405171,2.26405171,1.512730776,2000000
12701,12704,2013-12-02,112,87.0,5.0,5.0,2.0,1959.0,5.0,9.0,4.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,11.59865209,3.4783790289999996,1.394789492,8.830776125,1.7640377680000001,1.7633815119999998,1.3603502280000002,17500000
23986,23989,2014-10-27,51,51.0,12.0,1.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.273107999999997,1.076989445,4.580058749,22.51940553,6.3538021239999996,6.3538021239999996,4.323608949,5098080
20974,20977,2014-07-19,34,19.0,1.0,12.0,5.0,1969.0,1.0,9.0,2.0,Babushkinskoe,4934147.223999999,86206,1,0,3,no,no,55125,9734,52560,23912,12.61732742,1.228718213,0.740965345,8.994919035,1.047696535,1.047696535,1.3106644859999999,5650000
24540,24543,2014-11-11,38,20.0,10.0,10.0,1.0,1999.0,1.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.99756078,2.523184165,0.047752277999999995,24.25048162,0.650369364,0.650369364,5.047794754,6100000
10591,10594,2013-09-18,52,30.0,5.0,12.0,1.0,1974.0,2.0,8.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.30998311,1.159002287,1.191331952,14.58459621,1.3522279469999998,1.3522279469999998,1.5190752630000002,3890000
12207,12210,2013-11-15,44,28.0,2.0,9.0,1.0,1968.0,2.0,5.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.89865917,1.261504744,2.026235094,17.01180655,2.059946383,2.059946383,3.2562368939999997,6350000
27820,27823,2015-02-10,74,44.0,6.0,17.0,1.0,1994.0,3.0,10.0,4.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.78326729,2.453278273,0.083946319,24.77631504,1.321431711,0.617565079,4.85880934,9700000
12712,12715,2013-12-02,37,19.0,3.0,17.0,1.0,1998.0,1.0,8.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,19.22726837,2.449654373,1.77661095,17.33425131,0.840407536,0.663115447,6.0892622,6500000
23851,23854,2014-10-22,51,30.0,6.0,17.0,1.0,1993.0,2.0,8.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,16.18492046,0.454025804,0.533309841,13.95540122,2.4168060909999998,2.8079052310000003,2.868301765,7700000
25921,25924,2014-12-06,37,18.0,9.0,17.0,5.0,1993.0,1.0,8.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,11.62243555,3.212612348,0.733744299,10.06630194,0.8871140120000001,0.778174693,1.623161743,6400000
18777,18780,2014-05-22,50,30.0,18.0,22.0,1.0,1983.0,2.0,8.0,3.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,14.69030912,0.325186801,4.062201044,15.67967086,0.629890246,0.629890246,0.129934623,10700000
13820,13823,2014-01-17,44,28.0,5.0,5.0,5.0,1961.0,2.0,5.0,2.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,13.30049078,1.875526981,0.391663779,10.49933626,2.759676921,2.737724375,3.1801632580000003,5900000
23023,23026,2014-09-29,28,17.0,2.0,5.0,2.0,1964.0,1.0,5.0,3.0,Rjazanskij,6377883.078,101982,0,0,0,no,no,83369,12842,62215,26925,10.64562991,2.149277444,0.38653097299999994,10.71165,1.5897700240000001,1.451066626,1.781028505,5450000
25112,25115,2014-11-21,51,1.0,14.0,17.0,1.0,2014.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.6919043,3.481845093,3.024246456,24.84404146,0.801174699,0.08615836,3.41149159,5909900
17016,17019,2014-04-04,40,38.0,12.0,17.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,4400000
30136,30139,2015-06-05,46,31.0,5.0,5.0,5.0,1962.0,2.0,5.0,2.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,10.27583076,2.9088166689999997,3.6418291469999997,11.72516067,1.876225165,1.764964404,0.647524042,7200000
17667,17670,2014-04-21,51,29.0,10.0,14.0,1.0,1988.0,2.0,8.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.80993006,2.05227041,1.49449899,19.5095715,0.9652651529999999,0.9652651529999999,3.933248667,8300000
23176,23179,2014-10-01,77,43.0,14.0,17.0,1.0,2009.0,3.0,12.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.18848728,2.395626247,0.858499399,5.050967994,1.083507312,0.9891479479999999,0.7469665120000001,4576500
21916,21919,2014-08-26,53,40.0,13.0,17.0,6.0,2014.0,1.0,10.0,1.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.28830036,3.5078693810000003,0.85739911,8.959267869,1.889935326,1.703934087,1.889815675,12242207
26134,26137,2014-12-09,39,18.0,6.0,24.0,1.0,2008.0,1.0,10.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,27.625719800000002,0.19359902,0.605543841,30.35901952,6.765024597000001,6.765024597000001,8.744646761,5400000
17116,17119,2014-04-08,32,18.0,1.0,9.0,1.0,1976.0,1.0,6.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,16.76083013,0.97582294,6.686345799,17.9734683,1.4253066069999998,1.3640814540000001,2.251466574,5250000
17109,17112,2014-04-08,74,45.0,16.0,17.0,1.0,1985.0,3.0,10.0,2.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,9.59914885,2.669720833,1.621843065,9.086214388,0.795166989,0.795166989,0.49592200799999997,14900000
29292,29295,2015-04-21,47,30.0,3.0,12.0,1.0,1972.0,2.0,6.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.42681713,0.9005700259999999,1.157796907,12.19544462,0.527665698,0.527665698,0.998458273,8800000
28057,28060,2015-02-24,38,23.0,2.0,12.0,5.0,1971.0,2.0,6.0,3.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,no,111023,16098,78670,24075,11.87530826,2.422140969,0.5890169820000001,12.8913118,4.463540463999999,3.38261497,2.260110855,6500000
27981,27984,2015-02-19,52,29.0,3.0,16.0,1.0,1987.0,2.0,10.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,7.384153367000001,0.517744593,0.258020843,6.5773486960000005,0.532479476,0.532479476,2.0450093330000003,12550000
11523,11526,2013-10-24,32,21.0,6.0,9.0,1.0,1967.0,1.0,5.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,11.62940673,0.510882439,1.630662144,12.51914896,1.812019043,1.521942285,0.184648786,5100000
27156,27159,2014-12-26,38,19.0,11.0,17.0,1.0,2010.0,1.0,7.0,2.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,13.59985943,2.40431642,0.310905567,11.98177891,3.295986304,2.851782033,2.975228429,7250000
24310,24313,2014-11-05,32,18.0,1.0,5.0,5.0,1960.0,1.0,6.0,3.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,4.876982078,0.155175534,0.192843958,5.0614573730000005,1.714024935,1.714024935,1.457291336,6300000
20278,20281,2014-06-27,40,27.0,3.0,5.0,2.0,1965.0,2.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.08244749,3.48649062,0.61442517,11.911333500000001,1.345993435,1.345993435,0.6478413439999999,2000000
29845,29848,2015-05-21,55,55.0,19.0,18.0,1.0,2016.0,1.0,1.0,1.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,7.14131138,1.788060063,0.529027319,6.443303506,0.97353035,0.905702674,0.149465699,12013324
26171,26174,2014-12-09,54,32.0,6.0,12.0,1.0,1992.0,2.0,9.0,3.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,no,1318695,22341,140182,57086,14.73652411,0.464176246,0.667559485,16.95873833,1.056419442,1.056419442,1.994462536,8450000
20736,20739,2014-07-10,56,31.0,13.0,17.0,2.0,2006.0,2.0,8.0,2.0,Lianozovo,5646405.14,79576,3,0,3,no,no,68630,10019,51295,18262,17.23162571,0.242775167,0.10586069199999999,16.56487601,3.013242154,2.997987961,2.929301193,3000000
28016,28019,2015-02-20,54,27.0,10.0,30.0,6.0,2010.0,1.0,13.0,1.0,Zjuzino,5391434.257,123000,0,2,2,no,no,76670,14317,78835,29848,10.57422893,1.728432929,1.8855089630000001,11.43296657,0.582616262,0.568145945,0.730440585,10646575
25199,25202,2014-11-24,39,23.0,12.0,12.0,5.0,1971.0,2.0,6.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.42527252,0.504535064,0.7919381390000001,11.35090565,1.132300444,0.842687312,0.565774834,7500000
22392,22395,2014-09-10,65,34.0,15.0,17.0,1.0,2001.0,2.0,13.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.94890404,1.250605833,0.83009359,15.9554881,1.0503611000000002,0.943533087,4.791516495,12000000
11890,11893,2013-11-07,49,31.0,12.0,12.0,5.0,1969.0,2.0,8.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,14.58496077,2.139710986,0.5879882989999999,14.47917864,2.682654879,2.682654879,1.066761552,6850000
19998,20001,2014-06-23,37,19.0,15.0,16.0,2.0,1985.0,1.0,6.0,2.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,11.61326164,0.22209934,0.426072451,8.53964458,0.9718886040000001,0.410992001,0.904659405,4500000
20800,20803,2014-07-11,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,6592000
10392,10395,2013-09-10,96,51.0,10.0,17.0,4.0,2003.0,3.0,11.0,3.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,13.13591643,2.872223827,5.759963155,14.68912198,0.847123828,0.847123828,0.76224683,22300000
30052,30055,2015-05-30,56,36.0,6.0,8.0,1.0,1961.0,2.0,8.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,8.735172252,0.8050371590000001,0.22387602899999998,8.901954862,0.99940667,0.8073700009999999,0.676788335,2000000
16593,16596,2014-03-27,61,45.0,9.0,9.0,1.0,1969.0,3.0,6.0,2.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,no,78418,8140,34611,12374,13.9234866,1.4715343969999999,0.134073623,12.82780789,3.844758676,3.631175561,1.228125452,1500000
13491,13494,2013-12-27,79,55.0,4.0,5.0,2.0,1958.0,3.0,7.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,13.93311722,1.264069165,2.0967750019999998,11.46585044,1.569519061,1.782848129,2.14709353,9300000
20437,20440,2014-06-30,65,44.0,7.0,16.0,1.0,1984.0,3.0,7.0,3.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,7.859270231,0.43525212700000004,0.22202690100000003,8.555179188,0.77035672,0.77035672,0.710963172,9500000
25023,25026,2014-11-20,39,21.0,11.0,12.0,1.0,1983.0,1.0,8.0,3.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,16.43531782,2.31440289,2.142684561,17.11325549,0.569033754,0.569033754,2.235403077,7000000
26290,26293,2014-12-12,49,31.0,7.0,14.0,1.0,1974.0,2.0,9.0,1.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,18.89197748,0.73016466,0.59060131,19.4846889,5.8360655679999995,5.547468537,2.147937616,6100000
19522,19525,2014-06-09,75,44.0,15.0,16.0,1.0,1980.0,3.0,10.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,18.124362100000003,0.19447768199999999,4.206496915,21.83642933,2.464024945,2.432184826,0.17989666699999998,10800000
27509,27512,2015-01-26,35,20.0,10.0,12.0,5.0,1968.0,1.0,9.0,3.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,no,1452550,13897,59366,31147,9.588547033,4.250741773000001,0.44617331299999996,7.065532177000001,1.35580097,0.97828884,1.013651539,7000000
10826,10829,2013-09-30,28,15.0,1.0,14.0,1.0,1965.0,1.0,5.0,3.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.5209974,2.4783073719999997,0.69035209,7.646181658,1.282854505,0.747917941,2.9459693430000002,4630000
